frequency,avg_rssi
11,-67.9609375
12,-71.0828729282
13,-71.4478442281
14,-71.402739726
15,-71.9458388375
16,-71.3374485597
17,-71.5186721992
18,-71.9874826147
19,-73.4300385109
20,-72.9830287206
21,-74.1002475248
22,-70.0846153846
23,-73.589076723
24,-73.6124338624
25,-74.2812903226
26,-74.7839262187
