frequency,avg_rssi
11,-54.6119604317
12,-54.5701754386
13,-54.8578475336
14,-54.6905829596
15,-54.9762651142
16,-55.125
17,-54.727476468
18,-55.5705329154
19,-55.1258960573
20,-54.8739910314
21,-55.1958762887
22,-55.3803322856
23,-55.1632286996
24,-55.2576301616
25,-55.0895656068
26,-55.7761862131
